keyword,file_path,heading,line_start
ADR_SafeQueuingOnHotMiss,docs/components/jit/jit_compiler.md,8. 設計判断 (ADR),330
ADR_SafeQueuingOnHotMiss,docs/requires/requirement_list.md,4. 設計課題・制約追跡 (Design Challenges & ADRs),178
ADR_ScalableCodeOffset,docs/components/jit/jit_compiler.md,8. 設計判断 (ADR),330
ADR_ScalableCodeOffset,docs/requires/requirement_list.md,4. 設計課題・制約追跡 (Design Challenges & ADRs),178
Asynchronous_Notification,docs/components/core/system_syscall.md,7. WASIホスト側実装,242
Asynchronous_Notification,docs/components/core/system_syscall.md,8. ホストからゲストへの非同期通知メカニズム,256
Asynchronous_Notification,docs/components/core/system_syscall.md,8.1.1. 仮想割り込みID,265
Asynchronous_Notification,docs/components/interface/interface_wit.md,3. 共通データ構造,15
Asynchronous_Notification,docs/components/interface/interface_wit.md,3.1 基礎インターフェイス,17
Asynchronous_Notification,docs/components/interface/interface_wit.md,6. 非同期通知メカニズム,149
Asynchronous_Notification,docs/requires/requirement_list.md,3. 命題リスト,32
Asynchronous_Notification,docs/requires/requirement_list.md,3.1 機能要求,34
Asynchronous_Notification,docs/requires/requirement_list.md,3.1.3 システム連携 (IPC/HAL/WIT),81
BufferedLogging,docs/components/core/os_coos.md,2. アーキテクチャ分類,7
BufferedLogging,docs/components/core/system_config_details.md,2. マクロ一覧,7
BufferedLogging,docs/components/core/system_config_details.md,2.5 ロギング,87
BufferedLogging,docs/components/core/system_config_details.md,2.6 デバッガ,93
BufferedLogging,docs/components/core/system_config_details.md,2.7 型定義・予約値,100
BufferedLogging,docs/components/core/system_logging.md,1. コンセプト,3
BufferedLogging,docs/components/core/system_logging.md,4. 動的モデル,55
BufferedLogging,docs/components/core/system_logging.md,4.1 アルゴリズム,57
BufferedLogging,docs/components/core/system_logging.md,4.4 状態遷移図,86
BufferedLogging,docs/components/core/system_logging.md,5. インターフェイス定義,120
BufferedLogging,docs/components/core/system_logging.md,5.1 公開API,122
BufferedLogging,docs/components/core/system_logging.md,6. 制約達成の方策,153
BufferedLogging,docs/components/core/system_logging.md,6.1 性能制約と方策,155
BufferedLogging,docs/components/core/system_logging.md,6.3 安全性制約と方策,165
BufferedLogging,docs/components/core/system_logging.md,ログイベント記録 (`log_event`),126
BufferedLogging,docs/requires/requirement_list.md,3. 命題リスト,32
BufferedLogging,docs/requires/requirement_list.md,3.1 機能要求,34
BufferedLogging,docs/requires/requirement_list.md,3.1.4 デバッグ・運用,109
COOS_Deterministic,docs/components/core/os_scheduler.md,1. コンセプト,3
COOS_Deterministic,docs/requires/requirement_list.md,3. 命題リスト,32
COOS_Deterministic,docs/requires/requirement_list.md,3.1 機能要求,34
COOS_Deterministic,docs/requires/requirement_list.md,3.1.2 タスク管理・通信 (COOS),64
COOS_Scheduling_Refine,docs/components/core/os_scheduler.md,5. インターフェイス設計,110
COOS_Scheduling_Refine,docs/components/core/os_scheduler.md,6. 設計判断 (ADR),196
COOS_Scheduling_Refine,docs/components/core/os_scheduler.md,タスク生成 (`spawn`),129
COOS_Scheduling_Refine,docs/requires/requirement_list.md,3. 命題リスト,32
COOS_Scheduling_Refine,docs/requires/requirement_list.md,3.1 機能要求,34
COOS_Transparent,docs/components/core/os_scheduler.md,3. 静的モデル,11
COOS_Transparent,docs/components/core/os_scheduler.md,3.1 データ構造,13
COOS_Transparent,docs/components/core/os_scheduler.md,3.2 内部ブロック図,19
COOS_Transparent,docs/requires/requirement_list.md,3. 命題リスト,32
COOS_Transparent,docs/requires/requirement_list.md,3.1 機能要求,34
COOS_Transparent,docs/requires/requirement_list.md,3.1.4 デバッグ・運用,109
CSPCommunication,docs/components/core/os_coos.md,1. コンセプト,3
CSPCommunication,docs/components/core/os_coos.md,3. 静的モデル,18
CSPCommunication,docs/components/core/os_coos.md,3.2 内部ブロック図,26
CSPCommunication,docs/components/core/os_scheduler.md,1. コンセプト,3
CSPCommunication,docs/components/core/system_syscall.md,5. システムコールID,84
CSPCommunication,docs/components/core/system_syscall.md,5.1. カテゴリ一覧,87
CSPCommunication,docs/components/core/system_syscall.md,5.6. IPC (`0x40`-`0x4F`),141
CSPCommunication,docs/requires/requirement_list.md,3. 命題リスト,32
CSPCommunication,docs/requires/requirement_list.md,3.1 機能要求,34
CSPCommunication,docs/requires/requirement_list.md,3.1.2 タスク管理・通信 (COOS),64
CSP_Handoff,docs/components/core/os_coos.md,3. 静的モデル,18
CSP_Handoff,docs/components/core/os_coos.md,4. 動的モデル,84
CSP_Handoff,docs/components/core/os_coos.md,4.1 アルゴリズム,86
CSP_Handoff,docs/components/core/os_coos.md,4.2 状態遷移図 (SMD: COOS システムレベル),107
CSP_Handoff,docs/components/core/os_coos.md,6. 形式検証（TLA+ / 直交表）,239
CSP_Handoff,docs/components/interface/ipc_router.md,5. インターフェイス定義,368
CSP_Handoff,docs/components/interface/ipc_router.md,5.1 公開API,370
CSP_Handoff,docs/requires/requirement_list.md,3. 命題リスト,32
CSP_Handoff,docs/requires/requirement_list.md,3.1 機能要求,34
CSP_Handoff,docs/requires/requirement_list.md,3.1.2 タスク管理・通信 (COOS),64
Challenge_ApproximateYield,docs/components/runtime/runtime_interpreter.md,4. 動的モデル,104
Challenge_ApproximateYield,docs/components/runtime/runtime_interpreter.md,4.1 アルゴリズム,106
Challenge_ApproximateYield,docs/components/runtime/runtime_interpreter.md,4.2 状態遷移図,120
Challenge_ApproximateYield,docs/components/runtime/runtime_vsoc.md,4. 動的モデル,82
Challenge_ApproximateYield,docs/components/runtime/runtime_vsoc.md,4.1 アルゴリズム,84
Challenge_ApproximateYield,docs/components/runtime/runtime_vsoc.md,4.2 状態遷移図 (SysML SMD: vSoC Engine ライフサイクル),95
Challenge_ApproximateYield,docs/components/runtime/runtime_vsoc.md,4.2.1 Safepoint と JIT キャッシュ協調モデル,169
Challenge_ApproximateYield,docs/requires/requirement_list.md,4. 設計課題・制約追跡 (Design Challenges & ADRs),178
Challenge_CoosBlockedList,docs/components/core/os_scheduler.md,5. インターフェイス設計,110
Challenge_CoosBlockedList,docs/components/core/os_scheduler.md,ADR-SCHED-003: BLOCKEDタスクリストの管理コストとリアルタイム性,208
Challenge_CoosBlockedList,docs/components/core/os_scheduler.md,タスク生成 (`spawn`),129
Challenge_CoosBlockedList,docs/requires/requirement_list.md,4. 設計課題・制約追跡 (Design Challenges & ADRs),178
Challenge_CspHandoffStarvation,docs/components/core/os_coos.md,6. 形式検証（TLA+ / 直交表）,239
Challenge_CspHandoffStarvation,docs/components/interface/ipc_router.md,4. 動的モデル,95
Challenge_CspHandoffStarvation,docs/components/interface/ipc_router.md,4.1 アルゴリズム,97
Challenge_CspHandoffStarvation,docs/components/interface/ipc_router.md,4.2 状態遷移図 (SysML SMD: IPC Router ルーティングフロー),160
Challenge_CspHandoffStarvation,docs/components/interface/ipc_router.md,4.2.1 所有権移譲状態機械 (Ownership Transfer State Machine),220
Challenge_CspHandoffStarvation,docs/components/interface/ipc_router.md,4.3.2 CSP Handoff スターベーション防止対策,287
Challenge_CspHandoffStarvation,docs/components/interface/ipc_router.md,6. 形式検証（TLA+ / 直交表）,416
Challenge_CspHandoffStarvation,docs/components/interface/ipc_router.md,6.1 検証対象の不変条件,418
Challenge_CspHandoffStarvation,docs/components/interface/ipc_router.md,6.2 検証対象のプロパティ,429
Challenge_CspHandoffStarvation,docs/requires/requirement_list.md,4. 設計課題・制約追跡 (Design Challenges & ADRs),178
Challenge_DebuggerResource,docs/components/core/system_config_details.md,2. マクロ一覧,7
Challenge_DebuggerResource,docs/components/core/system_config_details.md,2.6 デバッガ,93
Challenge_DebuggerResource,docs/components/core/system_config_details.md,2.7 型定義・予約値,100
Challenge_DebuggerResource,docs/requires/requirement_list.md,4. 設計課題・制約追跡 (Design Challenges & ADRs),178
Challenge_InterruptSafety,docs/components/platform/platform_hal.md,1. コンセプト,3
Challenge_InterruptSafety,docs/components/platform/platform_hal.md,6.3 安全性制約と方策,204
Challenge_InterruptSafety,docs/components/runtime/runtime_vsoc.md,4. 動的モデル,82
Challenge_InterruptSafety,docs/components/runtime/runtime_vsoc.md,4.2.1 Safepoint と JIT キャッシュ協調モデル,169
Challenge_InterruptSafety,docs/components/runtime/runtime_vsoc.md,Safepoint の動作メカニズム,174
Challenge_InterruptSafety,docs/requires/requirement_list.md,4. 設計課題・制約追跡 (Design Challenges & ADRs),178
Challenge_JITCacheEfficiency,docs/components/runtime/runtime_vsoc.md,4. 動的モデル,82
Challenge_JITCacheEfficiency,docs/components/runtime/runtime_vsoc.md,4.2 状態遷移図 (SysML SMD: vSoC Engine ライフサイクル),95
Challenge_JITCacheEfficiency,docs/components/runtime/runtime_vsoc.md,4.2.1 Safepoint と JIT キャッシュ協調モデル,169
Challenge_JITCacheEfficiency,docs/components/runtime/runtime_vsoc.md,6. 形式検証（TLA+ / 直交表）,396
Challenge_JITCacheEfficiency,docs/components/runtime/runtime_vsoc.md,6.1 検証対象の不変条件,398
Challenge_JITCacheEfficiency,docs/components/runtime/runtime_vsoc.md,6.2 検証対象のプロパティ,409
Challenge_JITCacheEfficiency,docs/components/runtime/runtime_vsoc.md,Active/Old ダブルバッファとキャッシュローテーション,198
Challenge_JITCacheEfficiency,docs/components/runtime/runtime_vsoc.md,WASM実行およびJIT遷移シーケンス,249
Challenge_JITCacheEfficiency,docs/requires/requirement_list.md,4. 設計課題・制約追跡 (Design Challenges & ADRs),178
Challenge_SyscallMemorySafety,docs/components/core/system_syscall.md,9. メモリ安全性,287
Challenge_SyscallMemorySafety,docs/requires/requirement_list.md,4. 設計課題・制約追跡 (Design Challenges & ADRs),178
Challenge_WasiFdWriteLoop,docs/components/core/system_syscall.md,7. WASIホスト側実装,242
Challenge_WasiFdWriteLoop,docs/requires/requirement_list.md,4. 設計課題・制約追跡 (Design Challenges & ADRs),178
CleanArchitecture,docs/components/interface/interface_wit.md,2. アーキテクチャ原則,8
CleanArchitecture,docs/requires/requirement_list.md,3. 命題リスト,32
CleanArchitecture,docs/requires/requirement_list.md,3.2.1 パフォーマンス・効率,136
CleanArchitecture,docs/requires/requirement_list.md,3.2.2 開発方針・品質,152
ConceptHarnessDI,docs/components/core/os_scheduler.md,5. インターフェイス設計,110
ConceptHarnessDI,docs/components/core/os_scheduler.md,初期化 (`init-scheduler`),115
ConceptHarnessDI,docs/requires/requirement_list.md,3. 命題リスト,32
ConceptHarnessDI,docs/requires/requirement_list.md,3.1 機能要求,34
ConsolidatedHeap,docs/components/interface/system_service.md,6. 制約達成の方策,205
ConsolidatedHeap,docs/components/platform/platform_memory.md,1. コンセプト,3
ConsolidatedHeap,docs/requires/requirement_list.md,3. 命題リスト,32
ConsolidatedHeap,docs/requires/requirement_list.md,3.2.1 パフォーマンス・効率,136
ContextPointerRegister,docs/components/runtime/runtime_interpreter.md,3. 静的モデル,11
ContextPointerRegister,docs/components/runtime/runtime_interpreter.md,コールフレーム（call_frame）,62
ContextPointerRegister,docs/components/runtime/runtime_interpreter.md,制御フレーム（control_frame）,74
ContextPointerRegister,docs/components/runtime/runtime_interpreter.md,実行コンテキスト（execution_context）,46
ContextPointerRegister,docs/requires/requirement_list.md,3. 命題リスト,32
ContextPointerRegister,docs/requires/requirement_list.md,3.2.1 パフォーマンス・効率,136
CooperativeMultitasking,docs/components/core/os_coos.md,1. コンセプト,3
CooperativeMultitasking,docs/components/core/os_scheduler.md,1. コンセプト,3
CooperativeMultitasking,docs/components/core/os_scheduler.md,5. インターフェイス設計,110
CooperativeMultitasking,docs/components/core/os_scheduler.md,タスク生成（spawn_task - ネイティブタスク用）,144
CooperativeMultitasking,docs/components/core/system_syscall.md,5. システムコールID,84
CooperativeMultitasking,docs/components/core/system_syscall.md,5.2. System (`0x00`-`0x0F`),100
CooperativeMultitasking,docs/components/core/system_syscall.md,5.5. IRQ (`0x30`-`0x3F`),130
CooperativeMultitasking,docs/components/interface/interface_wit.md,3. 共通データ構造,15
CooperativeMultitasking,docs/components/interface/interface_wit.md,3.1 基礎インターフェイス,17
CooperativeMultitasking,docs/requires/requirement_list.md,3. 命題リスト,32
CooperativeMultitasking,docs/requires/requirement_list.md,3.1 機能要求,34
CooperativeMultitasking,docs/requires/requirement_list.md,3.1.2 タスク管理・通信 (COOS),64
Debug_Integrated,docs/components/runtime/debug/debug_manager.md,1. コンセプト,3
Debug_Integrated,docs/components/runtime/runtime_interpreter.md,4. 動的モデル,104
Debug_Integrated,docs/components/runtime/runtime_interpreter.md,4.1 アルゴリズム,106
Debug_Integrated,docs/components/runtime/runtime_interpreter.md,4.2 状態遷移図,120
Debug_Integrated,docs/components/runtime/runtime_vsoc.md,4. 動的モデル,82
Debug_Integrated,docs/components/runtime/runtime_vsoc.md,4.2.1 Safepoint と JIT キャッシュ協調モデル,169
Debug_Integrated,docs/components/runtime/runtime_vsoc.md,Debugger 介入時のキャッシュ一貫性,226
Debug_Integrated,docs/requires/requirement_list.md,3. 命題リスト,32
Debug_Integrated,docs/requires/requirement_list.md,3.1 機能要求,34
Debug_Integrated,docs/requires/requirement_list.md,3.1.4 デバッグ・運用,109
Debug_Standard_Env,docs/components/runtime/debug/debug_manager.md,1. コンセプト,3
Debug_Standard_Env,docs/components/runtime/debug/debug_manager.md,5. インターフェイス定義,95
Debug_Standard_Env,docs/components/runtime/debug/debug_manager.md,5.1 公開API,97
Debug_Standard_Env,docs/components/runtime/debug/debug_manager.md,デバッガ接続 (`attach`),101
Debug_Standard_Env,docs/requires/requirement_list.md,3. 命題リスト,32
Debug_Standard_Env,docs/requires/requirement_list.md,3.1 機能要求,34
Debug_Standard_Env,docs/requires/requirement_list.md,3.1.4 デバッグ・運用,109
DebuggerLabelTableSwitch,docs/components/runtime/debug/debug_manager.md,1. コンセプト,3
DebuggerLabelTableSwitch,docs/components/runtime/debug/debug_manager.md,6. 制約達成の方策,136
DebuggerLabelTableSwitch,docs/components/runtime/debug/debug_manager.md,6.1 性能制約と方策,138
DebuggerLabelTableSwitch,docs/requires/requirement_list.md,3. 命題リスト,32
DebuggerLabelTableSwitch,docs/requires/requirement_list.md,3.1 機能要求,34
DebuggerLabelTableSwitch,docs/requires/requirement_list.md,3.1.4 デバッグ・運用,109
Debugger_Jit_Flush,docs/components/runtime/runtime_vsoc.md,4. 動的モデル,82
Debugger_Jit_Flush,docs/components/runtime/runtime_vsoc.md,4.1 アルゴリズム,84
Debugger_Jit_Flush,docs/components/runtime/runtime_vsoc.md,4.2 状態遷移図 (SysML SMD: vSoC Engine ライフサイクル),95
Debugger_Jit_Flush,docs/components/runtime/runtime_vsoc.md,4.2.1 Safepoint と JIT キャッシュ協調モデル,169
Debugger_Jit_Flush,docs/components/runtime/runtime_vsoc.md,6. 形式検証（TLA+ / 直交表）,396
Debugger_Jit_Flush,docs/components/runtime/runtime_vsoc.md,6.1 検証対象の不変条件,398
Debugger_Jit_Flush,docs/components/runtime/runtime_vsoc.md,6.2 検証対象のプロパティ,409
Debugger_Jit_Flush,docs/components/runtime/runtime_vsoc.md,Debugger 介入時のキャッシュ一貫性,226
Debugger_Jit_Flush,docs/requires/requirement_list.md,3. 命題リスト,32
Debugger_Jit_Flush,docs/requires/requirement_list.md,3.1 機能要求,34
DictionaryBasedIPC,docs/components/core/system_logging.md,1. コンセプト,3
DictionaryBasedIPC,docs/components/core/system_logging.md,4. 動的モデル,55
DictionaryBasedIPC,docs/components/core/system_logging.md,4.1 アルゴリズム,57
DictionaryBasedIPC,docs/components/core/system_logging.md,4.2 辞書構造,63
DictionaryBasedIPC,docs/components/core/system_logging.md,4.4 状態遷移図,86
DictionaryBasedIPC,docs/components/core/system_logging.md,5. インターフェイス定義,120
DictionaryBasedIPC,docs/components/interface/ipc_router.md,3. 静的モデル,11
DictionaryBasedIPC,docs/components/interface/ipc_router.md,3.2 内部ブロック図,18
DictionaryBasedIPC,docs/components/interface/ipc_router.md,Key-Valueペア（kv_pair）,50
DictionaryBasedIPC,docs/requires/requirement_list.md,3. 命題リスト,32
DictionaryBasedIPC,docs/requires/requirement_list.md,3.1 機能要求,34
DictionaryBasedIPC,docs/requires/requirement_list.md,3.1.3 システム連携 (IPC/HAL/WIT),81
DirectContextSwitch,docs/components/core/os_coos.md,3. 静的モデル,18
DirectContextSwitch,docs/components/core/os_coos.md,4. 動的モデル,84
DirectContextSwitch,docs/components/core/os_coos.md,4.1 アルゴリズム,86
DirectContextSwitch,docs/components/core/os_coos.md,4.2 状態遷移図 (SMD: COOS システムレベル),107
DirectContextSwitch,docs/requires/requirement_list.md,3. 命題リスト,32
DirectContextSwitch,docs/requires/requirement_list.md,3.1 機能要求,34
DirectContextSwitch,docs/requires/requirement_list.md,3.1.2 タスク管理・通信 (COOS),64
DynamicMmap,docs/components/runtime/runtime_vmmio.md,1. コンセプト,3
DynamicMmap,docs/requires/requirement_list.md,3. 命題リスト,32
DynamicMmap,docs/requires/requirement_list.md,3.1 機能要求,34
DynamicMmap,docs/requires/requirement_list.md,3.1.1 WASM実行 (vSoC),36
EliminateDataRace,docs/components/core/os_coos.md,1. コンセプト,3
EliminateDataRace,docs/requires/requirement_list.md,3. 命題リスト,32
EliminateDataRace,docs/requires/requirement_list.md,3.2.1 パフォーマンス・効率,136
EliminateDataRace,docs/requires/requirement_list.md,3.2.2 開発方針・品質,152
EnvironmentPointer,docs/components/runtime/runtime_interpreter.md,1. コンセプト,3
EnvironmentPointer,docs/components/runtime/runtime_interpreter.md,3. 静的モデル,11
EnvironmentPointer,docs/components/runtime/runtime_interpreter.md,コールフレーム（call_frame）,62
EnvironmentPointer,docs/components/runtime/runtime_interpreter.md,制御フレーム（control_frame）,74
EnvironmentPointer,docs/components/runtime/runtime_interpreter.md,実行コンテキスト（execution_context）,46
EnvironmentPointer,docs/components/runtime/runtime_vsoc.md,1. コンセプト,3
